"","study_area","subsite","soil_moisture","lat","long","elevation","ecosystem","exstart","year","treatment","plot","spp","woody","functional_group","genus","species","phenophase","DOY","snowfree_date","data_provider","data_provider_email","plot.n","year_type"
"6322","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE04","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6323","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE05","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6324","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE06","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6325","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE08","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6326","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE10","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6327","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE10","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6328","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE11","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6329","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE11","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6330","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE12","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6331","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE12","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6332","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE13","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6333","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE13","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6334","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE14","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6335","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE14","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6336","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE15","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6337","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE15","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6338","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE16","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6339","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE17","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6340","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE17","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6341","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE18","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6342","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE19","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6343","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE19","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6344","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE20","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6345","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE21","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6346","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE21","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6347","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE22","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6348","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE22","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6349","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE23","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6350","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE24","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",162,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6351","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC01","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6352","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC02","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6353","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC02","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6354","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC05","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6355","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC06","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6356","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC07","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6357","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC08","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6358","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC12","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6359","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC13","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6360","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC13","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6361","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC17","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6362","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC21","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6363","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC22","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6364","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC23","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6365","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE03","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6366","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE04","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6367","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE05","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6368","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE06","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6369","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE07","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6370","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE07","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6371","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE08","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6372","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE09","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6373","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE09","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6374","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE18","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6375","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE20","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6376","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE23","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6377","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE24","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",166,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6378","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC15","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",172,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6379","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"CTL","BDC24","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",178,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6380","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2016,"OTC","BDE16","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",178,134,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6381","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"CTL","BWC07","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",174,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6382","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"CTL","BWC10","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",174,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6383","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"CTL","BWC12","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",174,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6384","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"OTC","BWE02","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",174,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6385","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"OTC","BWE09","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",174,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6386","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"OTC","BWE14","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",174,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6387","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"OTC","BWE15","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",174,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6388","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"OTC","BWE17","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",174,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6389","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"CTL","BWC01","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",179,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6390","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"CTL","BWC06","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",179,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6391","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"CTL","BWC11","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",179,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6392","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"OTC","BWE08","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",179,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6393","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"OTC","BWE10","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",179,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6394","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"OTC","BWE15","SALPUL","woody","deciduous shrub","Salix","pulchra","green",179,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6395","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"OTC","BWE21","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",179,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6396","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"OTC","BWE22","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",179,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6397","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"CTL","BWC05","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",184,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6398","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"CTL","BWC08","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",184,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6399","Utqiagvik","Wet Meadow","wet",71.31,-156.59,3,"High arctic",1995,2016,"CTL","BWC24","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",188,167,"Robert Hollister","hollistr[at]gvsu.edu",179,"early"
"6400","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2017,"CTL","BDC13","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",165,152,"Robert Hollister","hollistr[at]gvsu.edu",178,"early"
"6401","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2017,"OTC","BDE11","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",165,152,"Robert Hollister","hollistr[at]gvsu.edu",178,"early"
"6402","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2017,"OTC","BDE11","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",165,152,"Robert Hollister","hollistr[at]gvsu.edu",178,"early"
"6403","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2017,"OTC","BDE12","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",165,152,"Robert Hollister","hollistr[at]gvsu.edu",178,"early"
"6404","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2017,"OTC","BDE14","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",165,152,"Robert Hollister","hollistr[at]gvsu.edu",178,"early"
"6405","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2017,"OTC","BDE24","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",165,152,"Robert Hollister","hollistr[at]gvsu.edu",178,"early"
"6406","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2017,"CTL","BDC09","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",167,152,"Robert Hollister","hollistr[at]gvsu.edu",178,"early"
"6407","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2017,"CTL","BDC10","CASTET","woody","evergreen shrub","Cassiope","tetragona","green",167,152,"Robert Hollister","hollistr[at]gvsu.edu",178,"early"
"6408","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2017,"CTL","BDC10","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",167,152,"Robert Hollister","hollistr[at]gvsu.edu",178,"early"
"6409","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2017,"CTL","BDC12","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",167,152,"Robert Hollister","hollistr[at]gvsu.edu",178,"early"
"6410","Utqiagvik","Dry Heath","dry",71.31,-156.59,5,"High arctic",1994,2017,"CTL","BDC13","SALROT","woody","deciduous shrub","Salix","rotundifolia","green",167,152,"Robert Hollister","hollistr[at]gvsu.edu",178,"early"
